Note,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Precursor m/z,Product m/z,Product Charge,Explicit Retention Time,InChiKey,Explicit Collision Energy
splash10-056r-0129520000-3be6130c683d5c31659c,Flavonoids,"NCGC00180115-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one---10",C26H28O14,[M+H]+,1,565.1557302699999,427.9823537978395,1,598.2871379999999,MMDUKUSNQNWVET-UHFFFAOYSA-N,35
splash10-056r-0129520000-3be6130c683d5c31659c,Flavonoids,"NCGC00180115-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one---10",C26H28O14,[M+H]+,1,565.1557302699999,499.93153905645414,1,598.2871379999999,MMDUKUSNQNWVET-UHFFFAOYSA-N,35
splash10-056r-0129520000-3be6130c683d5c31659c,Flavonoids,"NCGC00180115-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one---2.6",C26H28O14,[M+H]+,1,565.1557302699999,334.7365160001543,1,157.205982,MMDUKUSNQNWVET-UHFFFAOYSA-N,35
splash10-056r-0129520000-3be6130c683d5c31659c,Flavonoids,"NCGC00180115-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one---2.6",C26H28O14,[M+H]+,1,565.1557302699999,337.96322217562107,1,157.205982,MMDUKUSNQNWVET-UHFFFAOYSA-N,35
splash10-056r-0129520000-3be6130c683d5c31659c,Flavonoids,"NCGC00180115-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one---2.6",C26H28O14,[M+H]+,1,565.1557302699999,408.61542245218,1,157.205982,MMDUKUSNQNWVET-UHFFFAOYSA-N,35
splash10-056r-0129520000-3be6130c683d5c31659c,Flavonoids,"NCGC00180115-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one---2.6",C26H28O14,[M+H]+,1,565.1557302699999,427.9823537978395,1,157.205982,MMDUKUSNQNWVET-UHFFFAOYSA-N,35
splash10-056r-0129520000-3be6130c683d5c31659c,Flavonoids,"NCGC00180115-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one---2.6",C26H28O14,[M+H]+,1,565.1557302699999,499.93153905645414,1,157.205982,MMDUKUSNQNWVET-UHFFFAOYSA-N,35
splash10-0udi-4319000000-da6af83812a669d32d87,Flavonoids,"NCGC00386049-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one---1.1",C27H30O16,[M+H]+,1,611.16120953,83.09907766666667,1,65.10564600000001,CAENGMLSMONNBU-QLYOBGCHSA-N,35
splash10-0udi-4319000000-da6af83812a669d32d87,Flavonoids,"NCGC00386049-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one---1.1",C27H30O16,[M+H]+,1,611.16120953,85.0004615,1,65.10564600000001,CAENGMLSMONNBU-QLYOBGCHSA-N,35
splash10-0udi-4319000000-da6af83812a669d32d87,Flavonoids,"NCGC00386049-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one---1.1",C27H30O16,[M+H]+,1,611.16120953,302.5163067333333,1,65.10564600000001,CAENGMLSMONNBU-QLYOBGCHSA-N,35
splash10-0udi-4319000000-da6af83812a669d32d87,Flavonoids,"NCGC00386049-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one---1.1",C27H30O16,[M+H]+,1,611.16120953,304.052551,1,65.10564600000001,CAENGMLSMONNBU-QLYOBGCHSA-N,35
splash10-0udi-4319000000-da6af83812a669d32d87,Flavonoids,"NCGC00386049-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one---1.1",C27H30O16,[M+H]+,1,611.16120953,306.1908395807099,1,65.10564600000001,CAENGMLSMONNBU-QLYOBGCHSA-N,35
splash10-00b9-2900000000-8975e7f06b2c1779fc87,Coumarins and derivatives,NCGC00095528-05!7-methoxychromen-2-one---12,C10H8O3,[M+H]+,1,177.05516907,94.856196,1,718.35,LIIALPBMIOVAHH-UHFFFAOYSA-N,35
splash10-00b9-2900000000-8975e7f06b2c1779fc87,Coumarins and derivatives,NCGC00095528-05!7-methoxychromen-2-one---12,C10H8O3,[M+H]+,1,177.05516907,104.52327272222222,1,718.35,LIIALPBMIOVAHH-UHFFFAOYSA-N,35
splash10-00b9-2900000000-8975e7f06b2c1779fc87,Coumarins and derivatives,NCGC00095528-05!7-methoxychromen-2-one---12,C10H8O3,[M+H]+,1,177.05516907,121.3393693425926,1,718.35,LIIALPBMIOVAHH-UHFFFAOYSA-N,35
splash10-00b9-2900000000-8975e7f06b2c1779fc87,Coumarins and derivatives,NCGC00095528-05!7-methoxychromen-2-one---12,C10H8O3,[M+H]+,1,177.05516907,133.6045383333333,1,718.35,LIIALPBMIOVAHH-UHFFFAOYSA-N,35
splash10-0a4i-1900000000-3e20f138dbf44425a43a,Benzene and substituted derivatives,"NCGC00347554-03!(5-benzoyloxy-1,2,6-trihydroxycyclohex-3-en-1-yl)methyl benzoate---3.8",C21H20O7,[M+H]+,1,385.12872783,94.99607833333333,1,225.55005,AWCUZBLYCWUTRL-UHFFFAOYSA-N,35
splash10-0a4i-1900000000-3e20f138dbf44425a43a,Benzene and substituted derivatives,"NCGC00347554-03!(5-benzoyloxy-1,2,6-trihydroxycyclohex-3-en-1-yl)methyl benzoate---3.8",C21H20O7,[M+H]+,1,385.12872783,105.84367730789604,1,225.55005,AWCUZBLYCWUTRL-UHFFFAOYSA-N,35
splash10-0a4i-1900000000-3e20f138dbf44425a43a,Benzene and substituted derivatives,"NCGC00347554-03!(5-benzoyloxy-1,2,6-trihydroxycyclohex-3-en-1-yl)methyl benzoate---3.8",C21H20O7,[M+H]+,1,385.12872783,123.20715431779101,1,225.55005,AWCUZBLYCWUTRL-UHFFFAOYSA-N,35
splash10-0a4i-1900000000-3e20f138dbf44425a43a,Benzene and substituted derivatives,"NCGC00347554-03!(5-benzoyloxy-1,2,6-trihydroxycyclohex-3-en-1-yl)methyl benzoate---3.8",C21H20O7,[M+H]+,1,385.12872783,124.47996177285717,1,225.55005,AWCUZBLYCWUTRL-UHFFFAOYSA-N,35
splash10-0a4i-1900000000-3e20f138dbf44425a43a,Benzene and substituted derivatives,"NCGC00347554-03!(5-benzoyloxy-1,2,6-trihydroxycyclohex-3-en-1-yl)methyl benzoate---3.8",C21H20O7,[M+H]+,1,385.12872783,245.5399275714286,1,225.55005,AWCUZBLYCWUTRL-UHFFFAOYSA-N,35
splash10-000i-0941600000-c85dd6c16826abc847a2,Prenol lipids,"NCGC00347820-02!5-[[17-(5,6-dihydroxy-6-methylheptan-2-yl)-3,12-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-2-yl]oxy]-3-hydroxy-3-methyl-5-oxopentanoic acid---11.9",C36H60O9,[M+H]+,1,637.43155823,128.2440463526746,1,715.22988,SWRXIGFQDQTNKP-UHFFFAOYSA-N,35
splash10-000i-0941600000-c85dd6c16826abc847a2,Prenol lipids,"NCGC00347820-02!5-[[17-(5,6-dihydroxy-6-methylheptan-2-yl)-3,12-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-2-yl]oxy]-3-hydroxy-3-methyl-5-oxopentanoic acid---11.9",C36H60O9,[M+H]+,1,637.43155823,183.53740403899823,1,715.22988,SWRXIGFQDQTNKP-UHFFFAOYSA-N,35
splash10-000i-0941600000-c85dd6c16826abc847a2,Prenol lipids,"NCGC00347820-02!5-[[17-(5,6-dihydroxy-6-methylheptan-2-yl)-3,12-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-2-yl]oxy]-3-hydroxy-3-methyl-5-oxopentanoic acid---11.9",C36H60O9,[M+H]+,1,637.43155823,215.66119936736126,1,715.22988,SWRXIGFQDQTNKP-UHFFFAOYSA-N,35
splash10-000i-0941600000-c85dd6c16826abc847a2,Prenol lipids,"NCGC00347820-02!5-[[17-(5,6-dihydroxy-6-methylheptan-2-yl)-3,12-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-2-yl]oxy]-3-hydroxy-3-methyl-5-oxopentanoic acid---11.9",C36H60O9,[M+H]+,1,637.43155823,438.10966363293556,1,715.22988,SWRXIGFQDQTNKP-UHFFFAOYSA-N,35
splash10-000i-0941600000-c85dd6c16826abc847a2,Prenol lipids,"NCGC00347820-02!5-[[17-(5,6-dihydroxy-6-methylheptan-2-yl)-3,12-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-2-yl]oxy]-3-hydroxy-3-methyl-5-oxopentanoic acid---11.9",C36H60O9,[M+H]+,1,637.43155823,440.3075714834294,1,715.22988,SWRXIGFQDQTNKP-UHFFFAOYSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---7.7,C10H10O4,[M+H]+,1,195.06573373,78.046463,1,462.875142,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---7.7,C10H10O4,[M+H]+,1,195.06573373,89.34478,1,462.875142,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---7.7,C10H10O4,[M+H]+,1,195.06573373,134.037018,1,462.875142,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---7.7,C10H10O4,[M+H]+,1,195.06573373,149.058655,1,462.875142,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---7.7,C10H10O4,[M+H]+,1,195.06573373,176.93170666666666,1,462.875142,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---1.7,C10H10O4,[M+H]+,1,195.06573373,78.046463,1,100.246812,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---1.7,C10H10O4,[M+H]+,1,195.06573373,89.34478,1,100.246812,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---1.7,C10H10O4,[M+H]+,1,195.06573373,134.037018,1,100.246812,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---1.7,C10H10O4,[M+H]+,1,195.06573373,149.058655,1,100.246812,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---1.7,C10H10O4,[M+H]+,1,195.06573373,176.93170666666666,1,100.246812,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---14.6,C10H10O4,[M+H]+,1,195.06573373,78.046463,1,875.04414,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---14.6,C10H10O4,[M+H]+,1,195.06573373,89.34478,1,875.04414,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---14.6,C10H10O4,[M+H]+,1,195.06573373,134.037018,1,875.04414,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---14.6,C10H10O4,[M+H]+,1,195.06573373,149.058655,1,875.04414,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---14.6,C10H10O4,[M+H]+,1,195.06573373,176.93170666666666,1,875.04414,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---3.2,C10H10O4,[M+H]+,1,195.06573373,78.046463,1,194.74965,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---3.2,C10H10O4,[M+H]+,1,195.06573373,89.34478,1,194.74965,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---3.2,C10H10O4,[M+H]+,1,195.06573373,134.037018,1,194.74965,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---3.2,C10H10O4,[M+H]+,1,195.06573373,149.058655,1,194.74965,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-004s-3900000000-d57d0c2452d7165fde14,Cinnamic acids and derivatives,NCGC00247490-02!(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid---3.2,C10H10O4,[M+H]+,1,195.06573373,176.93170666666666,1,194.74965,QURCVMIEKCOAJU-HWKANZROSA-N,35
splash10-014i-0219000000-3e88dcc94def82726ee4,Flavonoids,"NCGC00385981-01!6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid---3.3",C22H20O13,[M+NH4]+,1,510.12476452,274.91074082947534,1,197.614278,VVZWHOMBDMMRSC-UHFFFAOYSA-N,35
splash10-014i-0219000000-3e88dcc94def82726ee4,Flavonoids,"NCGC00385981-01!6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid---3.3",C22H20O13,[M+NH4]+,1,510.12476452,286.164478258134,1,197.614278,VVZWHOMBDMMRSC-UHFFFAOYSA-N,35
splash10-014i-0219000000-3e88dcc94def82726ee4,Flavonoids,"NCGC00385981-01!6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid---3.3",C22H20O13,[M+NH4]+,1,510.12476452,301.99268386682536,1,197.614278,VVZWHOMBDMMRSC-UHFFFAOYSA-N,35
splash10-014i-0219000000-3e88dcc94def82726ee4,Flavonoids,"NCGC00385981-01!6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid---3.3",C22H20O13,[M+NH4]+,1,510.12476452,316.75514404516406,1,197.614278,VVZWHOMBDMMRSC-UHFFFAOYSA-N,35
splash10-014i-0219000000-3e88dcc94def82726ee4,Flavonoids,"NCGC00385981-01!6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid---3.3",C22H20O13,[M+NH4]+,1,510.12476452,319.6807110054743,1,197.614278,VVZWHOMBDMMRSC-UHFFFAOYSA-N,35
splash10-000i-0090000000-03d7e3476b129fd6a066,Flavonoids,"NCGC00180490-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one---2.4",C27H30O15,[M+H]+,1,595.16629493,84.9988095,1,145.58184599999998,RTATXGUCZHCSNG-UHFFFAOYSA-N,35
splash10-000i-0090000000-03d7e3476b129fd6a066,Flavonoids,"NCGC00180490-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one---2.4",C27H30O15,[M+H]+,1,595.16629493,146.58808869444442,1,145.58184599999998,RTATXGUCZHCSNG-UHFFFAOYSA-N,35
splash10-000i-0090000000-03d7e3476b129fd6a066,Flavonoids,"NCGC00180490-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one---2.4",C27H30O15,[M+H]+,1,595.16629493,286.6740732821284,1,145.58184599999998,RTATXGUCZHCSNG-UHFFFAOYSA-N,35
splash10-000i-0090000000-03d7e3476b129fd6a066,Flavonoids,"NCGC00180490-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one---2.4",C27H30O15,[M+H]+,1,595.16629493,289.7693272238922,1,145.58184599999998,RTATXGUCZHCSNG-UHFFFAOYSA-N,35
splash10-000i-0090000000-03d7e3476b129fd6a066,Flavonoids,"NCGC00180490-02!5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one---2.4",C27H30O15,[M+H]+,1,595.16629493,449.03932699999996,1,145.58184599999998,RTATXGUCZHCSNG-UHFFFAOYSA-N,35
splash10-0f92-0149100000-aea23f9946028d2d93a9,Flavonoids,"NCGC00169402-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one---2.7",C21H20O11,[M+H]+,1,449.10838623,284.9728691286396,1,164.93412,ODBRNZZJSYPIDI-UHFFFAOYSA-N,35
splash10-0f92-0149100000-aea23f9946028d2d93a9,Flavonoids,"NCGC00169402-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one---2.7",C21H20O11,[M+H]+,1,449.10838623,298.7147186191799,1,164.93412,ODBRNZZJSYPIDI-UHFFFAOYSA-N,35
splash10-0f92-0149100000-aea23f9946028d2d93a9,Flavonoids,"NCGC00169402-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one---2.7",C21H20O11,[M+H]+,1,449.10838623,302.2368396396991,1,164.93412,ODBRNZZJSYPIDI-UHFFFAOYSA-N,35
splash10-0f92-0149100000-aea23f9946028d2d93a9,Flavonoids,"NCGC00169402-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one---2.7",C21H20O11,[M+H]+,1,449.10838623,329.613089930428,1,164.93412,ODBRNZZJSYPIDI-UHFFFAOYSA-N,35
splash10-0f92-0149100000-aea23f9946028d2d93a9,Flavonoids,"NCGC00169402-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one---2.7",C21H20O11,[M+H]+,1,449.10838623,353.5083860848766,1,164.93412,ODBRNZZJSYPIDI-UHFFFAOYSA-N,35
splash10-00di-0090000000-0c52a790f84a5eb190a6,Flavonoids,"NCGC00169653-02!7-[3-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one---10.1",C26H28O14,[M+H]+,1,565.1557302699999,152.87923825000001,1,607.2588,NTDLXWMIWOECHG-UHFFFAOYSA-N,35
splash10-00di-0090000000-0c52a790f84a5eb190a6,Flavonoids,"NCGC00169653-02!7-[3-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one---10.1",C26H28O14,[M+H]+,1,565.1557302699999,268.5552305976191,1,607.2588,NTDLXWMIWOECHG-UHFFFAOYSA-N,35
splash10-00di-0090000000-0c52a790f84a5eb190a6,Flavonoids,"NCGC00169653-02!7-[3-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one---10.1",C26H28O14,[M+H]+,1,565.1557302699999,270.89341702241603,1,607.2588,NTDLXWMIWOECHG-UHFFFAOYSA-N,35
splash10-00di-0090000000-0c52a790f84a5eb190a6,Flavonoids,"NCGC00169653-02!7-[3-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one---10.1",C26H28O14,[M+H]+,1,565.1557302699999,273.5345695718723,1,607.2588,NTDLXWMIWOECHG-UHFFFAOYSA-N,35
splash10-00di-0090000000-0c52a790f84a5eb190a6,Flavonoids,"NCGC00169653-02!7-[3-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one---2.7",C26H28O14,[M+H]+,1,565.1557302699999,152.87923825000001,1,164.93412,NTDLXWMIWOECHG-UHFFFAOYSA-N,35
splash10-00di-0090000000-0c52a790f84a5eb190a6,Flavonoids,"NCGC00169653-02!7-[3-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one---2.7",C26H28O14,[M+H]+,1,565.1557302699999,268.5552305976191,1,164.93412,NTDLXWMIWOECHG-UHFFFAOYSA-N,35
splash10-00di-0090000000-0c52a790f84a5eb190a6,Flavonoids,"NCGC00169653-02!7-[3-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one---2.7",C26H28O14,[M+H]+,1,565.1557302699999,270.89341702241603,1,164.93412,NTDLXWMIWOECHG-UHFFFAOYSA-N,35
splash10-00di-0090000000-0c52a790f84a5eb190a6,Flavonoids,"NCGC00169653-02!7-[3-[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one---2.7",C26H28O14,[M+H]+,1,565.1557302699999,273.5345695718723,1,164.93412,NTDLXWMIWOECHG-UHFFFAOYSA-N,35
splash10-0059-0900000000-efb629e77104bd3e9d5c,Coumarins and derivatives,"5,7-dihydroxycoumarin---13.9",C9H6O4,[M+H]+,1,179.03443361,123.041916,1,832.9896,KIQQFVJHWNCGAU-UHFFFAOYSA-N,35
splash10-0059-0900000000-efb629e77104bd3e9d5c,Coumarins and derivatives,"5,7-dihydroxycoumarin---13.9",C9H6O4,[M+H]+,1,179.03443361,136.044846,1,832.9896,KIQQFVJHWNCGAU-UHFFFAOYSA-N,35
splash10-0059-0900000000-efb629e77104bd3e9d5c,Coumarins and derivatives,"5,7-dihydroxycoumarin---13.9",C9H6O4,[M+H]+,1,179.03443361,152.041824,1,832.9896,KIQQFVJHWNCGAU-UHFFFAOYSA-N,35
splash10-0kor-0900000000-1ceb76e12bc399878e0d,Benzene and substituted derivatives,Gallic acid---13.2,C7H6O5,[M+H]+,1,171.02934821,107.01121500000001,1,791.9286965322439,LNTHITQWFMADLM-UHFFFAOYSA-N,35
splash10-0kor-0900000000-1ceb76e12bc399878e0d,Benzene and substituted derivatives,Gallic acid---13.2,C7H6O5,[M+H]+,1,171.02934821,125.021729,1,791.9286965322439,LNTHITQWFMADLM-UHFFFAOYSA-N,35
